model,k_shots,num_classes,num_filters,num_conv_blocks,dataset,split,epoch,mix,accuracy
ProtoNet,5,5,64,4,amazonreview,Train,4500,0,0.987599
ProtoNet,5,5,64,4,amazonreview,indomain-val,4500,0,0.808239
ProtoNet,5,5,64,4,amazonreview,val,4500,0,0.563588
ProtoNet,5,5,64,4,amazonreview,Train,4600,0,0.988399
ProtoNet,5,5,64,4,amazonreview,indomain-val,4600,0,0.840000
ProtoNet,5,5,64,4,amazonreview,val,4600,0,0.542990
ProtoNet,5,5,64,4,amazonreview,Train,4700,0,0.988399
ProtoNet,5,5,64,4,amazonreview,indomain-val,4700,0,0.839601
ProtoNet,5,5,64,4,amazonreview,val,4700,0,0.556944
ProtoNet,5,5,64,4,amazonreview,Train,4800,0,0.988799
ProtoNet,5,5,64,4,amazonreview,indomain-val,4800,0,0.824850
ProtoNet,5,5,64,4,amazonreview,val,4800,0,0.492890
ProtoNet,5,5,64,4,amazonreview,Train,4900,0,0.988799
ProtoNet,5,5,64,4,amazonreview,indomain-val,4900,0,0.828837
ProtoNet,5,5,64,4,amazonreview,val,4900,0,0.532625
ProtoNet,5,5,64,4,amazonreview,Train,5000,0,0.989199
ProtoNet,5,5,64,4,amazonreview,indomain-val,5000,0,0.845050
ProtoNet,5,5,64,4,amazonreview,val,5000,0,0.554817
ProtoNet,1,5,64,4,amazonreview,Train,100,1,0.381200
ProtoNet,1,5,64,4,amazonreview,indomain-val,100,1,0.546445
ProtoNet,1,5,64,4,amazonreview,val,100,1,0.502060
ProtoNet,1,5,64,4,amazonreview,Train,200,1,0.660800
ProtoNet,1,5,64,4,amazonreview,indomain-val,200,1,0.646645
ProtoNet,1,5,64,4,amazonreview,val,200,1,0.492625
ProtoNet,1,5,64,4,amazonreview,Train,300,1,0.751200
ProtoNet,1,5,64,4,amazonreview,indomain-val,300,1,0.688372
ProtoNet,1,5,64,4,amazonreview,val,300,1,0.498738
ProtoNet,1,5,64,4,amazonreview,Train,400,1,0.833200
ProtoNet,1,5,64,4,amazonreview,indomain-val,400,1,0.704053
ProtoNet,1,5,64,4,amazonreview,val,400,1,0.496080
ProtoNet,1,5,64,4,amazonreview,Train,500,1,0.856000
ProtoNet,1,5,64,4,amazonreview,indomain-val,500,1,0.724120
ProtoNet,1,5,64,4,amazonreview,val,500,1,0.469103
ProtoNet,1,5,64,4,amazonreview,Train,600,1,0.898000
ProtoNet,1,5,64,4,amazonreview,indomain-val,600,1,0.744585
ProtoNet,1,5,64,4,amazonreview,val,600,1,0.506312
ProtoNet,1,5,64,4,amazonreview,Train,700,1,0.938800
ProtoNet,1,5,64,4,amazonreview,indomain-val,700,1,0.743389
ProtoNet,1,5,64,4,amazonreview,val,700,1,0.484252
ProtoNet,1,5,64,4,amazonreview,Train,800,1,0.961999
ProtoNet,1,5,64,4,amazonreview,indomain-val,800,1,0.754153
ProtoNet,1,5,64,4,amazonreview,val,800,1,0.473621
ProtoNet,1,5,64,4,amazonreview,Train,900,1,0.969199
ProtoNet,1,5,64,4,amazonreview,indomain-val,900,1,0.757475
ProtoNet,1,5,64,4,amazonreview,val,900,1,0.482259
ProtoNet,1,5,64,4,amazonreview,Train,1000,1,0.973599
ProtoNet,1,5,64,4,amazonreview,indomain-val,1000,1,0.761595
ProtoNet,1,5,64,4,amazonreview,val,1000,1,0.484784
ProtoNet,1,5,64,4,amazonreview,Train,1100,1,0.973599
ProtoNet,1,5,64,4,amazonreview,indomain-val,1100,1,0.757209
